H2	CH4	C2H6	C2H4	C2H2	CO	CO2	Fault_Class
67.8149181	54.7438261	43.60097275	27.74680881	0.333620679	130.2594769	713.7977891	Normal
512.5665253	246.2659419	201.2465841	355.4414943	1220.172737	338.0349344	1284.424354	D2
1707.348723	52.11565873	20.17245973	5.883710091	0.423726265	90.68458443	659.0818005	PD
1076.260389	44.88853661	18.77042151	6.819002354	0.395974782	104.3047349	671.9751305	PD
356.6049309	100.9955545	76.93900011	130.7955451	489.5981829	185.9369409	894.6237629	D1
386.1509502	39.35548665	26.37602547	88.0966298	451.9696811	124.1630091	709.1269346	D1
1698.424631	70.87477351	45.32959922	24.62492422	0.212945109	114.7528656	808.1953307	PD
244.0144556	462.6332986	129.7888405	1239.575673	0.891802723	1002.549571	3343.224409	T3
504.2877254	255.9382641	207.925697	351.0531513	1215.929413	307.6814264	1268.083388	D2
58.45967803	47.98285507	35.79812787	21.84645109	0.536356307	126.2137555	666.7161264	Normal
237.5476205	325.5542012	259.4658878	200.4280575	0.496383883	384.3495562	1523.886506	T2
251.5308284	451.5909788	131.080248	1265.105296	0.835016544	994.2802057	3295.291206	T3
221.8675995	459.8023397	132.1057105	1165.411459	0.833292351	951.6586586	3252.514023	T3
1697.125675	53.27677171	19.84676792	9.820711549	0.380322629	121.6711103	717.899929	PD
558.7646843	40.77911642	33.57689069	180.1524904	1058.742515	111.1099492	686.6394941	D1
53.54806702	43.56509639	33.20478971	19.53226114	0.233729072	123.8310424	664.9408939	Normal
64.57791879	59.85561889	50.92283936	36.46418772	0.422737972	146.6114625	792.1599778	T1
78.9270443	79.42749383	70.0802678	47.39233364	0.318367474	148.9413082	810.3003319	T1
602.6864319	176.748969	145.2553836	384.6265631	1750.923018	250.5906803	1141.415151	D2
896.8698573	87.80712253	65.42015131	150.1830283	702.4295692	174.7918801	879.4647403	D1
80.80067673	87.66600327	78.30746379	52.72504571	0.233537861	184.4718108	885.4145646	T1
709.9944899	294.981911	234.6233822	490.2914932	1918.304267	371.9924798	1399.709584	D2
375.9106035	45.91393767	35.48624345	112.2624157	646.2362171	133.3044294	752.2142845	D1
242.1528689	461.0584428	144.6469377	1171.258122	0.630963095	1027.827559	3280.552936	T3
516.7274398	50.72681556	38.23435891	174.9403221	1080.749503	132.1058394	753.4411301	D1
744.783373	39.83419989	18.69842064	75.65803919	447.4193416	107.9476963	587.7967842	D1
1406.181666	60.47015735	32.19635479	17.37959839	0.412474574	120.2996607	738.0978501	PD
230.9793039	432.2638321	138.7712017	1221.653165	0.847279563	989.8995535	3314.395013	T3
37.86410325	23.4808334	19.60584887	7.4083333	0.38679449	93.1979512	634.4765298	Normal
499.6683451	179.7594143	127.5502154	339.3429398	1534.628653	265.76493	1096.144649	D2
35.20735307	26.44575382	26.01987097	7.809209367	0.376643297	106.8216018	643.8738603	Normal
53.06302084	48.97993507	41.24795879	25.03153949	0.364251651	133.7853164	751.4774917	Normal
86.11929811	84.50605598	76.07485849	48.47983977	0.32011417	160.3193894	821.0335567	T1
84.58810972	84.60694394	74.61684714	52.09298889	0.479385469	162.1267663	837.099013	T1
51.46612082	60.0830693	43.08440775	26.67256849	0.325785944	134.120813	739.2019208	T1
568.7786555	258.3706651	200.0286458	396.2020782	1628.118567	308.1496812	1273.928754	D2
237.1659348	473.4152018	140.5085405	1253.849089	0.868427007	1048.451067	3521.049771	T3
573.5838969	90.39968481	75.38646736	189.4565264	881.9165128	182.8761391	814.5394955	D1
233.058054	322.9110476	270.1798547	205.419622	0.497437501	398.9878521	1476.822728	T2
557.3190504	52.63908502	26.17825194	17.69246647	0.208782448	116.785137	636.429725	PD
455.456995	195.9132979	159.2327346	307.2600712	1209.074328	247.8964611	1068.111708	D2
31.9621355	25.35366115	20.89469435	8.713089744	0.304181454	83.62153227	720.3545201	Normal
232.331618	455.2918448	141.0190879	1174.701623	0.738204397	1001.074098	3416.06413	T3
239.696759	308.4043541	260.8533382	201.0178711	0.390778412	394.3722975	1361.315292	T2
1049.288496	59.23671381	37.45131396	20.30625849	0.488818512	137.9736957	790.7154943	PD
79.86704482	74.33444784	60.75245962	41.74737638	0.393381636	144.6557626	802.8826585	T1
239.9486853	301.0128364	260.5443197	206.3607306	0.403521563	376.2021366	1571.679082	T2
72.71703429	72.34458248	58.451676	42.9444074	0.274455603	147.5671079	827.6382661	T1
941.1410162	79.67869322	59.16149167	109.1050446	465.2731549	154.5813884	718.5844497	D1
78.27368086	85.51344759	68.77855323	53.53932567	0.479774652	176.1900352	803.157031	T1
701.4822033	280.2121944	238.9909709	487.6361452	1917.884682	362.7164584	1383.478361	D2
964.9149752	55.94119874	38.61066895	20.94130233	0.490619549	119.4178778	712.8557684	PD
221.1487576	326.3801066	259.1339705	209.2406388	0.260468101	424.6261953	1409.874115	T2
240.8423789	446.9018307	145.6782876	1233.686489	0.714253706	1048.814444	3456.260755	T3
65.75152816	61.12769299	48.51540165	30.92366732	0.242266866	131.8209943	761.841003	Normal
65.20534339	61.65909026	53.89801877	34.6723846	0.236826216	121.1531652	798.2122443	Normal
232.5889587	314.8897682	259.9854762	203.6826671	0.420771047	414.0495866	1526.27644	T2
60.36373848	71.22116729	53.81731536	37.32971035	0.403583996	166.0980868	743.2577258	T1
243.8326199	310.3585401	256.4121907	203.4363645	0.208906831	398.6986191	1268.21948	T2
87.65349097	92.71718642	79.64276477	52.3915269	0.394775316	160.6906275	861.6379488	T1
645.9499558	32.25236687	15.2367487	133.1149557	794.8788451	103.8017536	676.8395611	D1
484.2071285	210.1099447	180.2291825	331.6986658	1285.799204	309.6506036	1239.764118	D2
229.0818951	441.2322892	135.1079456	1196.40395	0.894237554	1002.736017	3474.962649	T3
53.12719978	54.93103722	44.46740162	27.11398698	0.230590028	119.3538039	697.7184588	T1
510.7420344	31.2127524	19.86614262	107.1558528	670.2033742	121.2695487	655.414874	D1
40.98537096	36.25022498	31.20651335	11.95394777	0.436171679	119.3042365	730.7311968	Normal
516.4689891	303.8478924	251.8068245	373.5086176	1044.813132	402.8294402	1496.507678	D2
243.8495677	431.7223016	142.9196471	1198.383838	0.639034821	1003.319816	3481.005565	T3
222.4831864	449.1253436	135.5080831	1206.448605	0.803745065	1031.317292	3265.163844	T3
416.6843292	272.3325878	217.3877073	298.9447658	876.4867364	344.8126581	1282.410127	D2
977.9456853	72.64361375	49.52684055	188.3168397	1100.651939	145.6420477	791.379214	D1
255.3465164	463.507585	138.5940946	1187.172088	0.725707386	991.7827333	3258.742107	T3
1725.42165	46.22026709	19.17669506	6.565406311	0.523578557	112.7494507	580.6663926	PD
65.45587544	55.01480474	45.03935217	29.50264075	0.252592129	115.9847984	768.9651751	T1
553.8894397	65.59294119	54.9390288	202.8278095	1085.216469	157.5191728	671.725672	D1
245.6233348	445.6051114	148.0216938	1125.841926	0.718166259	1006.863379	3290.226551	T3
64.20557782	71.23738702	62.41633132	42.14277575	0.242216435	156.2556022	858.7232744	T1
227.5617868	448.9722036	139.1601333	1216.810617	0.795603313	950.3744676	3250.415109	T3
73.07718269	83.88071841	66.40695787	48.95934853	0.305945527	153.8515633	849.5940473	T1
233.6646317	332.1169192	263.6087613	197.4469201	0.42969136	390.3516164	1366.190203	T2
222.1226697	306.3242465	255.3072679	205.9869366	0.383537312	400.123439	1295.341324	T2
229.3997547	313.5268189	261.5042405	213.8193216	0.340436217	410.0145562	1432.742591	T2
687.4276948	104.4984883	73.39315782	115.2066355	448.1061939	187.666183	778.2950868	D1
234.4807795	452.4767075	143.8948923	1197.330555	0.817925476	991.269421	3390.91573	T3
30.55738844	26.25699756	15.29493668	8.8725383	0.357759418	90.70705109	680.0214741	Normal
236.5619152	308.1802065	257.2742606	207.8230046	0.385378718	399.6969239	1488.043716	T2
78.22564931	68.33993528	56.05123957	34.79701991	0.320559672	153.0468067	695.2912636	T1
515.2500888	40.34617955	36.42159891	78.53249744	422.7554543	111.32932	752.6435973	D1
57.55414473	38.12980972	33.2495295	20.59400748	0.234348964	136.1571776	721.2135311	Normal
98.40884288	96.57789081	79.25901897	59.87977336	0.407941559	166.8383143	840.1063108	T1
388.004855	84.71964398	61.59875888	133.7543993	582.272911	171.0942738	822.533217	D1
1155.408519	76.4321201	48.84099315	30.35854352	0.294097323	117.3456368	795.8424494	PD
399.5124915	239.5699257	201.4421508	282.8416925	829.2900238	340.9344559	1212.853577	D2
935.8229228	75.09876464	51.17054672	160.6862577	860.2383005	137.7673939	743.094241	D1
522.5808522	282.5910672	235.516414	374.7284939	1308.510973	380.0052977	1402.186513	D2
86.75723512	84.42526526	68.09058015	43.67597783	0.271012627	142.1000652	806.1471619	T1
546.1562636	300.2181633	245.3879877	391.1849052	1377.486448	373.2351592	1321.494549	D2
674.7924693	62.80371894	41.42173031	122.8378005	646.1624831	113.8770264	767.5888512	D1
78.54154192	81.91601371	73.25906919	48.88344939	0.483851009	143.7270263	762.293854	T1
615.0399055	219.2606524	180.2248022	398.9342333	1679.877132	307.9261689	1290.427501	D2
228.0555972	313.3505824	262.8485277	211.993641	0.496365444	411.8263576	1426.95686	T2
254.9420243	315.7027649	257.9764483	205.0612412	0.269387176	393.7725275	1408.263141	T2
241.7803486	449.837518	140.9542846	1208.325055	0.80557215	977.0962173	3169.764709	T3
46.10214895	23.95289869	15.15142265	8.072012192	0.442139131	116.3308564	664.4836555	Normal
85.83820596	82.52707078	67.97398834	48.66978243	0.389920157	163.2969607	899.2294007	T1
79.58168551	78.08272235	60.95648741	37.16414543	0.416869257	135.1933378	736.6685111	T1
40.56778767	21.66700389	16.23667893	8.806861801	0.334969663	84.83105131	660.5741102	Normal
1006.521193	41.93535633	27.68311144	125.446081	766.6680769	94.12441758	662.9505006	D1
230.1606392	428.221934	138.0993306	1189.75541	0.795940338	1001.657761	3425.000778	T3
58.726469	61.88870612	60.4854537	40.688559	0.499631359	161.9500055	732.3278821	T1
233.3648635	455.9251962	134.1697991	1191.355942	0.787919437	987.3382579	3404.709327	T3
76.79943088	90.44802102	83.07213457	58.83079275	0.428737876	152.1163804	840.8991014	T1
52.58228924	45.6474473	35.38377185	24.12045931	0.349376186	132.8093524	655.8682977	Normal
56.75347205	59.34732836	42.11664293	28.75719201	0.400506001	150.267765	776.8195879	Normal
1480.014778	61.69976646	27.89150962	19.65505338	0.453536415	131.7000324	684.7063379	PD
39.6539234	21.65036035	19.09427328	5.466477839	0.260206359	96.23291442	581.4034779	Normal
239.8970306	314.6237719	255.8590531	207.2821577	0.472850686	427.5379043	1457.873599	T2
229.1065876	324.1045381	262.694965	206.6210628	0.461976772	403.4749043	1452.622403	T2
1489.636554	52.11799065	18.62693224	7.431336731	0.368488005	106.7438981	624.6126121	PD
37.43937372	26.2038437	18.26188851	9.012006349	0.386312383	96.24256129	674.6653912	Normal
783.1694046	34.45817613	21.86616623	9.592650576	0.284696286	79.64976084	715.5313559	PD
63.25028447	52.60355293	47.53621443	31.03140119	0.478518417	133.5261836	782.6326169	T1
230.1078603	308.9813602	256.8789172	204.504362	0.382212428	413.7940243	1459.119275	T2
229.3908004	322.0527769	264.8093791	215.9426706	0.244586425	381.5540232	1507.206096	T2
253.3391124	487.3482445	137.5645868	1249.500957	0.807183136	982.4591836	3413.987563	T3
231.9290514	430.9110529	145.0233551	1211.180377	0.898883985	1037.346601	3437.359031	T3
797.2881313	54.90232185	34.987156	116.038585	687.2449078	109.1975326	706.5158791	D1
664.3084344	233.2784753	201.9010079	478.2383838	1911.956677	323.2090102	1173.981296	D2
543.502283	218.8786925	184.4731606	385.2012795	1523.239342	311.9672893	1178.544965	D2
1376.357669	79.65663458	45.47004904	32.05146921	0.463180968	128.2236814	810.4788227	PD
698.1737483	59.07409393	47.18816799	196.7931893	1166.764884	142.0948864	792.3649082	D1
33.78023689	29.5449653	22.73206068	9.456440246	0.225786959	113.1010681	692.0188201	Normal
59.3784806	61.94846775	49.82499663	29.85188826	0.434271434	129.8600691	766.2311001	T1
226.0996458	456.1400631	139.145334	1195.407509	0.709958547	952.6849557	3440.230833	T3
884.3573567	98.12866234	69.89818477	150.8126046	616.9243121	188.9231882	880.587814	D1
901.1698165	66.72333991	43.39101497	111.2821422	536.8532999	143.7879653	696.2702399	D1
240.2245598	302.897567	253.0681329	206.4380265	0.299131782	386.5744934	1459.521597	T2
235.7467312	455.7052583	141.7841805	1205.551137	0.711282966	999.9981767	3352.016543	T3
70.34333582	66.73148429	54.99540345	39.6808412	0.482506804	133.8398396	890.3597563	T1
227.4545807	469.6684763	137.8941736	1206.992808	0.746103151	1017.827112	3377.711043	T3
49.70943026	53.60972905	44.30046869	25.703192	0.364339284	116.5457667	703.3939181	Normal
415.6593873	55.1423047	37.03463269	116.1609112	609.3202538	121.444186	758.3695728	D1
242.0481298	428.9720148	137.0072411	1149.938345	0.929318487	1014.205118	3280.779058	T3
59.77564098	59.03089984	56.16279333	32.71691682	0.229578247	138.5139512	687.1600633	Normal
518.7731828	164.8871051	144.9639777	341.7648242	1480.454767	237.2962505	983.467803	D2
44.22486088	34.94128382	22.02604282	12.61822085	0.390083635	125.8484093	611.294646	Normal
461.6408508	298.5406759	245.2559771	342.8234236	999.6429738	369.7102449	1370.124672	D2
231.7327567	324.4999302	260.2597778	209.1504563	0.295357813	409.1144915	1368.084896	T2
41.63600954	27.61527038	20.70864876	7.280058839	0.273442161	98.68459923	690.9762526	Normal
237.0952176	309.0221863	261.1957786	214.4757687	0.363484711	398.4643144	1465.983925	T2
29.43933156	27.31496328	21.86848618	9.58150059	0.292171881	99.98785411	626.2262952	Normal
361.3125334	91.16387278	74.12951917	185.0840036	878.6861738	151.1308594	750.8478718	D1
252.1759879	317.7287582	268.9570686	207.7254893	0.413717898	389.714902	1469.87859	T2
240.133679	306.535703	262.5639673	213.8796898	0.408288064	418.763529	1508.690134	T2
932.1280623	37.62720578	23.1388371	8.230682871	0.456609772	80.69160667	593.7107933	PD
76.82655205	78.04323035	57.54734374	43.14573703	0.495916978	142.0431898	760.0569322	T1
77.55053302	71.99734273	59.20697408	42.24998805	0.416911691	163.468663	793.5901538	T1
858.3891888	69.6576564	52.53324231	200.6741357	1171.497578	154.2386416	737.3191449	D1
472.6026668	205.803613	178.5309213	312.8125088	1235.890087	282.4832128	1135.13468	D2
247.7287932	323.4090166	259.3420964	203.3193628	0.304554285	402.1693874	1475.269677	T2
632.0044581	216.6962693	175.8310418	421.1969151	1878.085034	311.1908145	1122.019204	D2
907.2585665	73.92845914	47.986703	129.4092031	664.0883062	146.1729504	731.3049814	D1
60.1649275	58.44045118	47.81087909	34.62443854	0.431466475	128.6433211	736.3840856	T1
588.175839	282.6768372	246.7335534	408.6622623	1472.99542	397.6068788	1362.053864	D2
64.44281721	55.78425221	48.09591751	26.71827965	0.209889072	116.3795464	765.0623261	Normal
637.7840994	273.9092703	231.6801064	445.4618039	1647.25582	355.6742649	1346.039684	D2
671.6171657	67.11334969	52.46928788	204.7896766	1155.538761	149.4078268	836.9962687	D1
1624.912759	92.7673588	57.83682494	37.68012983	0.233804177	132.0303039	777.4080043	PD
64.90307869	53.57142605	44.41682991	31.50959859	0.295256969	111.3958682	669.3590301	T1
234.6529908	441.1999481	137.6049458	1204.64998	0.901937391	1053.393126	3261.684996	T3
455.7848413	281.8698108	216.7217256	332.9371185	1013.236513	348.4368541	1403.493976	D2
238.698078	305.0647835	266.1037488	212.6452794	0.416170207	418.691593	1521.987113	T2
234.5978097	472.9734017	142.7059702	1180.919366	0.646903477	998.4572479	3415.395293	T3
227.9267043	466.8115431	139.7491743	1178.977317	0.857752841	1030.209731	3230.384591	T3
1798.007414	70.87987243	33.26894232	22.96665557	0.292226974	143.058196	659.3904139	PD
70.95991014	53.78836634	46.71860315	24.57038633	0.432833885	132.4894563	784.4033787	Normal
42.46816205	34.41244527	26.04222415	13.56171299	0.303303379	97.07022005	668.8233127	Normal
237.4031027	456.6521571	138.3084651	1202.335505	0.621027792	1030.184982	3354.58254	T3
646.067293	213.5296158	180.7983583	402.6011499	1763.079079	316.9033588	1199.559153	D2
230.088623	308.6200066	245.4880048	206.930224	0.265432112	430.7832617	1418.819206	T2
1412.768053	47.55636771	23.42486852	8.312337071	0.240173187	87.51822068	652.6892862	PD
82.15419926	76.32823675	70.15656902	47.80713091	0.26010565	143.6345261	776.4292093	T1
231.0576438	459.9729691	137.4623094	1202.886919	0.772027261	1004.768749	3379.806033	T3
52.75940823	61.4074154	46.83301959	29.90807058	0.312214564	137.2432613	832.6478414	T1
226.4159037	452.3352377	141.897323	1216.854509	0.863719378	1005.091666	3288.0103	T3
232.6871022	452.9035751	150.255673	1183.033057	0.802262673	1031.330701	3477.414731	T3
223.4625448	467.4226227	144.6790763	1190.515282	0.680013379	948.5207034	3526.203068	T3
36.42502836	33.50145466	28.9762321	11.13572881	0.363603508	95.18818233	712.5134704	Normal
2351.713053	67.14632423	30.34100765	13.15195063	0.205951774	125.5279346	720.1085182	PD
72.72805347	72.78691058	58.26334059	36.95541751	0.355820703	142.9256524	681.1903966	T1
71.19695888	54.94034446	51.65802029	31.12488777	0.38993057	129.1251395	786.4164633	T1
225.6972382	466.4869899	143.121392	1227.512498	0.622648701	1016.869073	3410.455547	T3
231.2368514	302.5822229	258.0962005	201.1670192	0.222339733	421.6758004	1493.359256	T2
980.8538392	42.19268369	19.13773778	5.689399431	0.254878899	81.65150513	676.4680999	PD
59.13951508	60.62854368	45.77861131	31.90065076	0.388531232	120.2250717	791.8624737	Normal
226.6312055	326.5018096	259.670214	203.5689475	0.289533793	399.6696409	1350.286575	T2
52.12321637	43.73240276	35.32979239	24.92437405	0.371422923	129.9694109	741.2381658	Normal
600.9389967	78.9975345	66.98183534	210.7958061	1179.092386	152.9581593	829.0634294	D1
1129.18297	48.45526973	24.77472657	11.12979972	0.392749733	117.6881178	687.8911251	PD
428.2023713	218.4543647	196.185226	294.4476106	1041.673306	335.8456267	1243.982337	D2
34.42539896	20.4775244	22.5704195	8.67792169	0.222286726	96.50851772	641.8369647	Normal
548.5350941	47.74073945	38.52157918	145.9557054	804.6394717	131.702053	788.5066993	D1
241.5197835	332.4772742	262.7346221	204.3618855	0.199850632	380.1140401	1505.312751	T2
48.61276629	41.38935967	34.76813874	19.44486994	0.208591358	130.9454962	687.7600422	Normal
227.1229538	439.6132505	142.7220044	1229.911205	0.708614311	1004.184261	3388.457254	T3
252.5576205	316.5166476	260.1088148	216.1383193	0.414545528	376.4312088	1292.868343	T2
80.80633178	71.69925941	56.04891697	39.17414846	0.463854236	146.9394544	805.9614527	T1
416.1043308	285.3474244	231.809269	297.2508321	799.1162944	361.3375298	1388.664106	D2
78.01548122	69.20417248	57.94893006	35.87515466	0.399379306	165.2412204	739.8813441	T1
222.1989819	475.2703755	140.744031	1179.808059	0.714641748	997.8883273	3384.203607	T3
226.0328375	317.2501331	257.303818	202.9836367	0.345598639	390.8230511	1487.767062	T2
2100.139503	89.32660789	43.58739464	26.87651391	0.256767028	126.3109977	780.9550592	PD
700.7493952	298.788752	230.2069477	472.4564716	1931.954609	358.4808011	1356.146376	D2
679.9863563	292.2853153	245.4138106	463.7233813	1798.366174	356.7377728	1362.456029	D2
230.6969063	309.4713501	251.0044693	204.5959297	0.227126991	378.8855453	1389.786173	T2
78.1782466	80.36303134	58.2169016	45.09185921	0.235166188	153.8728069	794.0936819	T1
739.6952429	45.52089016	22.94131774	162.5324484	1014.938423	98.9094873	634.143916	D1
444.7543548	197.4710787	161.7568344	301.4723473	1187.224373	259.6471656	1138.115079	D2
230.3958563	309.877396	250.406024	202.5269922	0.329816771	365.0529784	1499.712094	T2
37.46584931	20.31091595	21.00749552	7.258498862	0.33875949	117.8295924	685.1971015	Normal
71.96106716	75.68554644	68.53742851	47.03819574	0.242412684	174.2185564	811.3698276	T1
239.2899649	441.4065611	140.055526	1203.256	0.602292061	1021.181851	3402.704382	T3
243.9970873	324.1195636	260.9369547	207.3000329	0.249679268	431.0310074	1364.196847	T2
571.9085582	47.21030768	26.68735088	165.7520902	931.8342991	113.363096	663.4499028	D1
239.8249933	470.2431809	141.3784133	1191.812303	0.624081626	998.4211694	3309.000583	T3
940.415587	84.47578928	62.09997401	180.6132753	947.8804653	152.4834905	750.97405	D1
385.4495769	29.41271789	22.98102921	147.9125465	987.5039038	106.7067982	645.2044096	D1
70.56979917	60.01084019	57.90589798	36.37547649	0.486015703	131.586869	837.6250726	T1
988.1200086	87.3020178	68.65495691	174.6857671	855.0451806	143.2264259	862.2251155	D1
50.62439856	58.55658892	38.93303644	26.24676252	0.289504868	150.4428093	780.9656684	T1
922.9787328	89.58522523	67.76156321	192.2204744	1008.980852	172.2278514	791.1350977	D1
233.8402176	452.214993	135.8300435	1224.601758	0.743440658	972.4348534	3346.17562	T3
54.27544873	33.37549065	27.95905507	19.85199649	0.271786639	105.9615395	678.6356654	Normal
48.52172709	22.40832786	14.90296447	6.105325802	0.310204072	89.98572048	579.1300037	Normal
231.5614984	315.626888	262.0562328	203.6387701	0.298797604	376.4016826	1398.308795	T2
235.6933201	309.171877	261.2974599	208.3742651	0.23662471	397.3918956	1379.101372	T2
246.0245097	458.3557618	141.6904748	1217.033573	0.71929236	992.1557601	3531.41984	T3
60.67235301	72.84632515	48.2704404	37.0518023	0.351227505	129.517521	798.2056855	T1
62.11470977	61.45424865	50.12525434	30.97469415	0.2578182	151.3792052	842.9071474	T1
445.0421303	262.5231619	229.2600662	330.3506242	990.0060902	343.4998134	1253.729965	D2
437.3748171	50.38419209	33.96751729	19.00880274	0.219302814	133.6708846	764.5555229	PD
234.7627481	465.1237769	136.0822174	1264.635837	0.777571955	1001.675144	3476.390589	T3
601.2755104	214.433614	196.6673904	403.4242195	1659.379429	324.070768	1216.390136	D2
67.01194451	76.02512166	61.88807883	45.07667582	0.471712536	154.3146981	837.9662492	T1
217.9129954	456.1368475	134.0133533	1198.445475	0.774878472	1072.109677	3532.243165	T3
448.9115031	240.2348799	211.8264959	321.0629547	1011.489931	312.9819468	1217.787107	D2
248.0570339	304.444805	251.8637467	207.3491391	0.495127514	393.5224001	1442.363314	T2
50.02657637	44.86097269	36.81547294	26.94496653	0.487022969	134.1533938	706.5143214	Normal
228.2669631	320.8205923	253.9919795	203.2504023	0.44558512	391.8487345	1426.555996	T2
238.5568636	466.6085575	147.4241007	1232.283686	0.683486635	1014.910341	3338.620721	T3
66.37910905	50.60707052	47.40371575	26.56658983	0.290792438	137.7716837	775.1040321	T1
34.49441863	23.39464073	21.46651401	6.45960234	0.336937528	102.9402875	654.033372	Normal
232.8797642	309.0452601	257.0403199	205.5222378	0.331538755	418.1075147	1404.295359	T2
605.6620464	315.0928054	249.703876	453.0387485	1592.345023	379.5202944	1416.32252	D2
225.8196882	441.0113194	139.9945084	1196.806882	0.686654637	1006.808215	3329.128553	T3
237.2734985	449.391107	141.0912337	1242.811381	0.76969567	998.3416507	3423.466932	T3
248.793967	459.5537401	145.0263393	1251.415038	0.705715114	947.4137718	3414.438249	T3
370.5151871	211.8294462	173.1010389	261.9467889	780.85579	275.8385586	1200.714321	D2
87.41607837	82.33970734	69.40364374	48.83024867	0.324302027	156.7314049	870.9822363	T1
47.50713568	25.89595559	20.86670597	9.208791516	0.47300606	115.6486587	709.3480628	Normal
41.18366026	24.36567686	21.97859482	9.781123481	0.319811454	108.4564878	608.9368493	Normal
44.93565821	48.47583732	40.17688363	23.45437518	0.200961115	128.9437215	737.8286969	Normal
41.04315702	28.06968305	21.62287958	9.429796546	0.432378077	83.4289738	734.8188636	Normal
247.878296	318.0440809	259.5867909	203.1858956	0.223847356	428.5431375	1423.206758	T2
58.11671851	56.49278215	40.58130525	28.49538157	0.393991764	145.4362689	797.895276	Normal
59.38360586	67.07261726	47.00290948	35.87399565	0.337169986	154.239575	704.8213299	T1
236.1434144	476.0461509	139.8464408	1236.168049	0.892922789	996.3799434	3433.734392	T3
38.01560766	26.05328304	21.03265593	8.652084916	0.518514561	116.3619194	590.2151251	Normal
387.3586174	70.76172098	53.38559125	194.8468737	983.3266953	131.575532	699.0059462	D1
64.45223654	68.98287144	53.93243153	38.49434892	0.433990731	153.0640611	766.825504	T1
2336.509861	66.35719726	22.91282808	10.60963929	0.371950541	84.61582338	581.0014624	PD
646.9335453	232.2411665	189.4911823	416.3440469	1847.664574	295.8725395	1231.933652	D2
238.7408062	447.3903085	131.7476933	1179.089093	0.897373467	1001.365904	3474.388899	T3
237.667014	457.1661983	135.2979231	1223.797312	0.727985706	995.6344105	3349.535973	T3
243.7139123	335.4148535	248.673876	202.9731185	0.341551253	381.603025	1554.92508	T2
40.52619541	24.8020722	19.52011184	7.197069692	0.342416362	95.22759018	621.7731969	Normal
227.1321355	475.5288036	138.8294208	1203.792693	0.61711332	956.9204623	3344.229714	T3
37.04916391	32.84048626	25.01775507	11.49630119	0.354271963	96.57496196	704.8974175	Normal
59.31828555	71.88819768	59.69487583	40.89160534	0.381629999	155.3687185	735.7737962	T1
348.0949926	24.44829903	14.91147332	6.606099566	0.297105702	80.35943273	691.1456086	PD
30.78515716	25.60151045	16.39369592	8.007920654	0.266804747	115.2550774	594.9418429	Normal
2155.531054	73.32444234	26.85744044	18.72565035	0.374677093	127.4245916	740.6011232	PD
235.2785281	303.0213268	274.2308027	204.7625836	0.325654549	401.1897072	1497.967324	T2
1522.801424	46.22248235	22.14725963	7.79984746	0.274241739	101.2590333	717.7976777	PD
618.2653845	31.00757626	23.53144123	72.47586669	418.4095394	81.66596166	633.2076724	D1
630.1775164	66.76968448	42.74619811	28.72379043	0.220916326	136.2453078	700.3731397	PD
397.9561968	45.1399109	39.97964923	141.7340489	799.0093339	128.6199205	714.468239	D1
815.186987	45.68938935	24.68001737	154.6577041	916.8897311	105.7463556	712.9893273	D1
58.62600191	58.74369658	48.82420375	29.25916423	0.323470609	142.3361491	690.6033959	T1
44.40631144	38.36590833	28.44281688	17.11598964	0.415347776	107.2382063	792.4401046	Normal
463.2152	244.9394748	214.3420031	339.5659596	1109.581031	324.0661554	1199.577615	D2
885.2759892	94.98395009	71.02624455	138.7388629	607.3721984	153.0806384	831.2253458	D1
89.5887335	97.44874661	85.22427655	59.45460902	0.453812016	169.7100009	830.1403313	T1
63.72358399	58.11139676	43.67142031	27.32698798	0.281095642	118.555643	781.3563948	T1
664.1035309	307.3583116	253.8395164	477.9857005	1781.151642	378.7559156	1407.383492	D2
536.3206425	38.3709066	28.9383282	108.5881797	663.7163642	102.1116326	711.9395581	D1
645.6689927	253.3638364	219.6981505	428.2018125	1737.47016	360.0319113	1336.034074	D2
229.8928732	468.5150044	142.4204703	1185.159798	0.778680752	1038.43225	3478.964269	T3
535.7322093	216.0532424	172.4884846	371.211186	1511.4901	291.7107052	1138.636812	D2
488.5542999	311.004572	251.3249608	359.4156482	1074.516301	386.0026264	1408.925569	D2
522.609175	332.0934766	258.3954862	409.2625415	1266.565267	425.8363039	1397.871345	D2
75.04200308	71.66436072	61.11277246	41.59601594	0.363940307	148.8845063	691.0714555	T1
236.232544	451.2235306	131.6298368	1211.475966	0.839320682	962.5756965	3266.688986	T3
40.92776914	23.10422835	15.9466116	7.771343487	0.262826936	94.89139552	683.8701127	Normal
39.7643973	33.84308401	26.25293702	12.8266323	0.314288544	129.9229768	705.2550736	Normal
244.5722746	319.9249974	262.9461792	207.0062472	0.42222391	426.4694342	1469.776767	T2
225.3717652	471.0573169	139.5603212	1236.018966	0.705408617	999.2134827	3461.636076	T3
302.9338885	85.04467313	69.90845343	131.5185006	548.7189074	178.2191944	845.8880295	D1
244.2442989	469.8526168	136.9930731	1200.204001	0.88932308	1040.428596	3357.908384	T3
486.65301	161.8300587	135.1679169	292.7185023	1377.619601	243.3596649	950.2972276	D2
66.72561482	47.76870275	46.08111957	24.93831464	0.428384762	129.5744842	763.8364883	Normal
